"","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","dest","air_time","distance","hour","minute"
"1896",1,14,937,-8,1724,-16,"AS","N535AS",764,"DCA",274,2350,9,37
"1897",1,14,942,-3,1226,-24,"AS","N607AS",131,"ANC",210,1542,9,42
"1898",1,14,945,-5,1721,-14,"AS","N407AS",752,"ATL",253,2172,9,45
"1899",1,14,958,-12,1606,-4,"AS","N625AS",686,"ORD",219,1739,9,58
"1900",1,14,1002,-3,1214,-6,"AS","N614AS",580,"SNA",117,859,10,2
"1901",1,14,1002,-1,1150,-1,"OO","N935SW",5243,"SFO",82,550,10,2
"1902",1,14,1006,-2,1613,8,"UA","N76515",1610,"ORD",220,1739,10,6
"1903",1,14,1014,-5,1252,-8,"DL","N335NB",2450,"SLC",81,630,10,14
"1904",1,14,1015,0,1551,-13,"AS","N305AS",658,"DFW",193,1616,10,15
"1905",1,14,1015,-5,1134,-11,"WN","N939WN",4459,"SMF",66,479,10,15
"1906",1,14,1022,7,1426,6,"HA","N386HA",25,"HNL",333,2603,10,22
"1907",1,14,1023,-4,1247,-8,"OO","N910SW",6518,"LAX",110,834,10,23
"1908",1,14,1025,-5,1128,5,"OO","N291SW",5397,"SEA",45,129,10,25
"1909",1,14,1029,-1,1357,0,"AS","N556AS",640,"PHX",129,1009,10,29
"1910",1,14,1051,21,1407,17,"WN","N626SW",48,"DEN",123,991,10,51
"1911",1,14,1056,-4,1309,-4,"AS","N756AS",564,"LAX",114,834,10,56
"1912",1,14,1101,-4,1624,-1,"WN","N754SW",679,"MCI",187,1482,11,1
"1913",1,14,1115,30,1445,28,"OO","N699BR",5576,"DEN",130,991,11,15
"1914",1,14,1121,-5,1301,-14,"OO","N970SW",6274,"SFO",84,550,11,21
"1915",1,14,1122,2,1502,-33,"AS","N594AS",809,"OGG",326,2562,11,22
"1916",1,14,1122,-3,1457,3,"US","N809AW",634,"PHX",133,1009,11,22
"1917",1,14,1125,-5,1336,-9,"AS","N518AS",578,"SAN",117,933,11,25
"1918",1,14,1129,-6,1304,-11,"VX","N529VA",817,"SFO",80,550,11,29
"1919",1,14,1137,37,1336,26,"WN","N609SW",891,"LAS",105,763,11,37
"1920",1,14,1141,-2,1219,-3,"OO","N297SW",5438,"EUG",25,106,11,41
"1921",1,14,1144,-7,1401,-9,"OO","N616QX",4698,"LAX",114,834,11,44
"1922",1,14,1152,12,1514,14,"F9","N202FR",790,"DEN",126,991,11,52
"1923",1,14,1152,-4,1230,-7,"OO","N229SW",5325,"RDM",25,116,11,52
"1924",1,14,1159,-7,1754,-11,"UA","N460UA",217,"IAH",207,1825,11,59
"1925",1,14,1209,9,1532,2,"WN","N453WN",671,"PHX",128,1009,12,9
"1926",1,14,1210,-5,1415,-5,"OO","N218AG",3454,"BUR",108,817,12,10
"1927",1,14,1211,1,1801,6,"AA","N4YMAA",1568,"DFW",201,1616,12,11
"1928",1,14,1224,69,1416,81,"WN","N7714B",1259,"SJC",87,569,12,24
"1929",1,14,1229,-6,1405,-20,"UA","N446UA",353,"SFO",79,550,12,29
"1930",1,14,1232,-3,1352,-3,"WN","N210WN",467,"SMF",65,479,12,32
"1931",1,14,1233,8,1407,2,"WN","N654SW",3740,"OAK",80,543,12,33
"1932",1,14,1244,-11,1445,-12,"AS","N517AS",622,"LAS",105,763,12,44
"1933",1,14,1253,-7,1818,4,"DL","N3742C",2164,"MSP",180,1426,12,53
"1934",1,14,1258,-2,1620,0,"WN","N938WN",1160,"DEN",127,991,12,58
"1935",1,14,1303,-12,1509,-21,"B6","N784JB",1521,"LGB",112,846,13,3
"1936",1,14,1309,-11,1548,-15,"DL","N3740C",2093,"SLC",80,630,13,9
"1937",1,14,1311,-4,1523,-11,"OO","N215AG",3478,"LGB",118,846,13,11
"1938",1,14,1314,-11,1917,-18,"AA","N3ARAA",115,"ORD",212,1739,13,14
"1939",1,14,1314,-6,2055,7,"DL","N696DL",970,"ATL",245,2172,13,14
"1940",1,14,1317,-4,1406,-8,"OO","N291SW",5423,"SEA",40,129,13,17
"1941",1,14,1415,-2,2011,6,"UA","N524UA",464,"ORD",213,1739,14,15
"1942",1,14,1422,67,1602,61,"OO","N727SK",5212,"SFO",82,550,14,22
"1943",1,14,1432,7,1543,-2,"WN","N7735A",4125,"RNO",59,444,14,32
"1944",1,14,1449,29,1606,21,"WN","N274WN",752,"SMF",69,479,14,49
"1945",1,14,1504,-6,1836,-4,"WN","N493WN",113,"PHX",131,1009,15,4
"1946",1,14,1508,-7,1825,-20,"US","N637AW",500,"PHX",127,1009,15,8
"1947",1,14,1521,-10,1734,-11,"OO","N679CA",4688,"LAX",109,834,15,21
"1948",1,14,1522,-5,1658,-17,"UA","N843UA",639,"SFO",82,550,15,22
"1949",1,14,1525,5,1847,2,"UA","N37287",1062,"DEN",123,991,15,25
"1950",1,14,1526,-9,1609,-7,"OO","N297SW",5331,"RDM",26,116,15,26
"1951",1,14,1531,-4,2055,-15,"AA","N550AA",157,"DFW",188,1616,15,31
"1952",1,14,1536,-14,1745,-20,"AS","N622AS",592,"SNA",114,859,15,36
"1953",1,14,1541,-9,1754,-10,"AS","N705AS",588,"PSP",119,873,15,41
"1954",1,14,1549,0,1911,2,"F9","N208FR",786,"DEN",121,991,15,49
"1955",1,14,1602,-3,1733,-12,"WN","N909WN",1071,"SJC",80,569,16,2
"1956",1,14,1604,-4,1657,-3,"OO","N583SW",5404,"SEA",41,129,16,4
"1957",1,14,1616,-9,1823,-8,"OO","N223AG",3462,"ONT",113,838,16,16
"1958",1,14,1621,-4,1813,-22,"OO","N219AG",3494,"SBA",100,784,16,21
"1959",1,14,1626,-4,1802,-10,"AS","N614AS",402,"SJC",85,569,16,26
"1960",1,14,1711,11,1844,9,"WN","N723SW",693,"OAK",77,543,17,11
"1961",1,14,1719,-11,2001,-14,"DL","N355NW",1194,"SLC",82,630,17,19
"1962",1,14,1726,-4,1825,3,"OO","N291SW",5417,"SEA",39,129,17,26
"1963",1,14,1726,-10,1952,-3,"OO","N810SK",4719,"LAX",109,834,17,26
"1964",1,14,1742,-3,1955,-4,"AS","N306AS",562,"LAX",107,834,17,42
"1965",1,14,1756,-4,2030,-10,"WN","N368SW",122,"SLC",85,630,17,56
"1966",1,14,1756,-9,1933,-12,"VX","N521VA",948,"SFO",83,550,17,56
"1967",1,14,1804,5,1945,-5,"OO","N975SW",5553,"SFO",85,550,18,4
"1968",1,14,1845,10,2010,-5,"WN","N253WN",719,"OAK",74,543,18,45
"1969",1,14,1851,-8,2030,-18,"OO","N959SW",5559,"SFO",81,550,18,51
"1970",1,14,1900,-10,2036,-24,"AS","N644AS",379,"SFO",82,550,19,0
"1971",1,14,1900,0,2020,0,"WN","N482WN",747,"SMF",67,479,19,0
"1972",1,14,1904,-6,1959,-3,"OO","N583SW",5305,"SEA",42,129,19,4
"1973",1,14,1934,19,2133,18,"WN","N272WN",386,"LAS",105,763,19,34
"1974",1,14,1941,-9,2234,-16,"AS","N518AS",137,"ANC",218,1542,19,41
"1975",1,14,1945,-10,2124,-15,"AS","N517AS",404,"SJC",84,569,19,45
"1976",1,14,1958,13,2216,6,"OO","N954SW",6250,"LAX",112,834,19,58
"1977",1,14,2028,-2,2200,-20,"WN","N749SW",764,"SJC",80,569,20,28
"1978",1,14,2035,-10,2250,-12,"AS","N579AS",574,"SAN",115,933,20,35
"1979",1,14,2219,-6,119,-6,"AS","N587AS",145,"ANC",226,1542,22,19
"1980",1,14,2222,-3,2254,-8,"OO","N579SW",5440,"RDM",26,116,22,22
"1981",1,15,523,3,847,-4,"US","N545UW",649,"PHX",129,1009,5,23
"1982",1,15,534,-6,852,-14,"UA","N516UA",789,"DEN",122,991,5,34
"1983",1,15,552,-8,833,-15,"DL","N698DL",1831,"SLC",77,630,5,52
"1984",1,15,553,-7,739,-4,"AS","N713AS",406,"SJC",83,569,5,53
"1985",1,15,555,-5,1318,-11,"DL","N375DA",2482,"ATL",250,2172,5,55
"1986",1,15,557,-3,740,-4,"UA","N36469",1621,"SFO",80,550,5,57
"1987",1,15,558,-7,1135,-24,"UA","N456UA",646,"ORD",200,1739,5,58
"1988",1,15,559,-1,928,-7,"WN","N291WN",1927,"PHX",132,1009,5,59
"1989",1,15,604,4,1200,2,"UA","N530UA",235,"IAH",217,1825,6,4
"1990",1,15,612,-8,1158,-7,"AA","N4XRAA",1650,"DFW",193,1616,6,12
"1991",1,15,625,-5,905,-10,"WN","N409WN",3156,"SLC",81,630,6,25
"1992",1,15,631,-4,949,-11,"WN","N961WN",419,"DEN",120,991,6,31
"1993",1,15,632,-8,1012,4,"AS","N791AS",646,"PHX",132,1009,6,32
"1994",1,15,632,-3,858,1,"OO","N613SK",4692,"LAX",110,834,6,32
"1995",1,15,633,-7,840,-7,"OO","N218AG",3456,"BUR",108,817,6,33
"1996",1,15,634,-6,849,-11,"AS","N513AS",572,"SAN",119,933,6,34
"1997",1,15,640,-5,918,14,"AS","N703AS",560,"LAX",111,834,6,40
"1998",1,15,640,0,1237,2,"WN","N943WN",173,"MDW",215,1751,6,40
"1999",1,15,649,-11,901,-16,"AS","N622AS",582,"SNA",118,859,6,49
"2000",1,15,649,-1,811,-4,"WN","N262WN",1181,"SMF",67,479,6,49
"2001",1,15,651,-9,1050,-25,"AS","N560AS",833,"HNL",333,2603,6,51
"2002",1,15,654,-6,833,-7,"VX","N837VA",84,"SFO",82,550,6,54
"2003",1,15,656,-4,1241,-29,"AA","N3JTAA",2218,"ORD",209,1739,6,56
"2004",1,15,658,-2,1018,-7,"F9","N221FR",796,"DEN",123,991,6,58
"2005",1,15,659,-1,911,-6,"B6","N784JB",1121,"LGB",113,846,6,59
"2006",1,15,659,-6,1204,-20,"DL","N933DN",2090,"MSP",165,1426,6,59
"2007",1,15,700,-5,920,-3,"OO","N215AG",3460,"ONT",120,838,7,0
"2008",1,15,701,-3,848,-11,"UA","N73283",1001,"SFO",87,550,7,1
"2009",1,15,704,-4,1508,-5,"UA","N562UA",583,"EWR",280,2434,7,4
"2010",1,15,706,-4,1524,8,"DL","N706TW",2258,"JFK",296,2454,7,6
"2011",1,15,710,-5,916,-2,"AS","N708AS",626,"LAS",106,763,7,10
"2012",1,15,710,-5,844,-16,"WN","N954WN",380,"SJC",81,569,7,10
"2013",1,15,711,-5,1044,-1,"OO","N982SW",6219,"DEN",125,991,7,11
"2014",1,15,720,0,1108,-27,"AS","N564AS",855,"KOA",331,2607,7,20
"2015",1,15,722,-3,914,-11,"AS","N614AS",380,"SFO",85,550,7,22
"2016",1,15,724,-1,829,11,"OO","N579SW",5379,"SEA",43,129,7,24
"2017",1,15,748,-12,1020,-2,"AS","N423AS",568,"LAX",111,834,7,48
"2018",1,15,751,-9,1521,-30,"UA","N440UA",250,"IAD",256,2327,7,51
"2019",1,15,827,-3,1007,-3,"WN","N220WN",153,"OAK",88,543,8,27
"2020",1,15,840,-5,1207,-8,"US","N664AW",685,"PHX",128,1009,8,40
"2021",1,15,851,1,1047,-8,"WN","N621SW",663,"LAS",106,763,8,51
"2022",1,15,854,49,1429,39,"AA","N4WPAA",1220,"DFW",193,1616,8,54
"2023",1,15,909,-6,1633,-10,"DL","N3739P",966,"ATL",238,2172,9,9
"2024",1,15,912,-3,1246,-19,"OO","N224AG",3466,"TUS",137,1119,9,12
"2025",1,15,920,-1,1024,10,"OO","N291SW",5428,"SEA",41,129,9,20
"2026",1,15,922,-3,1720,-15,"AS","N518AS",30,"BOS",282,2537,9,22
"2027",1,15,936,-9,1713,-27,"AS","N529AS",764,"DCA",264,2350,9,36
"2028",1,15,940,-5,1313,23,"AS","N706AS",131,"ANC",240,1542,9,40
"2029",1,15,944,-6,1712,-23,"AS","N403AS",752,"ATL",250,2172,9,44
"2030",1,15,953,-12,1214,-6,"AS","N627AS",580,"SNA",119,859,9,53
"2031",1,15,957,-6,1145,-6,"OO","N943SW",5243,"SFO",91,550,9,57
"2032",1,15,1003,-7,1554,-16,"AS","N625AS",686,"ORD",206,1739,10,3
"2033",1,15,1006,-9,1401,-19,"HA","N393HA",25,"HNL",328,2603,10,6
"2034",1,15,1007,-1,1550,-15,"UA","N37465",1584,"ORD",202,1739,10,7
"2035",1,15,1014,-1,1543,-21,"AS","N309AS",658,"DFW",190,1616,10,14
"2036",1,15,1017,-2,1251,-9,"DL","N337NB",2450,"SLC",80,630,10,17
"2037",1,15,1018,-7,1412,-33,"AS","N558AS",803,"LIH",332,2631,10,18
"2038",1,15,1019,-1,1138,-7,"WN","N903WN",4459,"SMF",67,479,10,19
"2039",1,15,1023,-7,1355,-2,"AS","N305AS",640,"PHX",129,1009,10,23
"2040",1,15,1025,-2,1300,5,"OO","N951SW",6518,"LAX",122,834,10,25
"2041",1,15,1028,-2,1126,3,"OO","N297SW",5397,"SEA",39,129,10,28
"2042",1,15,1037,7,1352,2,"WN","N646SW",48,"DEN",121,991,10,37
"2043",1,15,1040,-5,1411,-6,"OO","N679SA",5576,"DEN",129,991,10,40
"2044",1,15,1055,0,1234,-1,"WN","N936WN",4722,"OAK",84,543,10,55
"2045",1,15,1105,0,1608,-17,"WN","N271LV",679,"MCI",171,1482,11,5
"2046",1,15,1112,-3,1242,-13,"WN","N938WN",1259,"SJC",80,569,11,12
"2047",1,15,1115,-5,1500,-35,"AS","N533AS",809,"OGG",326,2562,11,15
"2048",1,15,1118,18,1307,-3,"WN","N432WN",891,"LAS",100,763,11,18
"2049",1,15,1120,-6,1303,-12,"OO","N959SW",6274,"SFO",83,550,11,20
"2050",1,15,1124,-6,1333,-12,"AS","N577AS",578,"SAN",118,933,11,24
"2051",1,15,1125,-10,1305,-10,"VX","N521VA",817,"SFO",85,550,11,25
"2052",1,15,1128,3,1449,-5,"US","N819AW",634,"PHX",126,1009,11,28
"2053",1,15,1130,30,1341,28,"AS","N705AS",564,"LAX",112,834,11,30
"2054",1,15,1135,-8,1214,-8,"OO","N579SW",5438,"EUG",27,106,11,35
"2055",1,15,1138,-2,1456,-4,"F9","N210FR",790,"DEN",124,991,11,38
"2056",1,15,1146,-5,1356,-14,"OO","N607SK",4698,"LAX",112,834,11,46
"2057",1,15,1149,-7,1228,-9,"OO","N291SW",5325,"RDM",25,116,11,49
"2058",1,15,1201,-9,1723,-32,"AA","N434AA",1568,"DFW",179,1616,12,1
"2059",1,15,1203,-3,1746,-19,"UA","N401UA",277,"IAH",207,1825,12,3
"2060",1,15,1204,-11,1404,-16,"OO","N218AG",3454,"BUR",106,817,12,4
"2061",1,15,1209,9,1534,4,"WN","N219WN",671,"PHX",129,1009,12,9
"2062",1,15,1225,0,1357,-8,"WN","N786SW",3740,"OAK",78,543,12,25
"2063",1,15,1232,-3,1413,-12,"UA","N443UA",353,"SFO",89,550,12,32
"2064",1,15,1233,-2,1351,-4,"WN","N286WN",467,"SMF",69,479,12,33
"2065",1,15,1250,-5,1451,-6,"AS","N589AS",622,"LAS",104,763,12,50
"2066",1,15,1257,-3,1754,-24,"DL","N939DN",2164,"MSP",156,1426,12,57
"2067",1,15,1302,2,1616,-4,"WN","N428WN",1160,"DEN",120,991,13,2
"2068",1,15,1305,-8,1444,-18,"OO","N948SW",5580,"SFO",82,550,13,5
"2069",1,15,1308,-7,1516,-18,"OO","N223AG",3478,"LGB",115,846,13,8
"2070",1,15,1312,-3,1527,-3,"B6","N794JB",1521,"LGB",113,846,13,12
"2071",1,15,1316,-4,2033,-15,"DL","N3738B",970,"ATL",234,2172,13,16
"2072",1,15,1316,-5,1411,-3,"OO","N297SW",5423,"SEA",40,129,13,16
"2073",1,15,1317,-8,1909,-26,"AA","N3GRAA",115,"ORD",199,1739,13,17
"2074",1,15,1342,22,1616,13,"DL","N382DA",2093,"SLC",79,630,13,42
"2075",1,15,1413,-4,1951,-14,"UA","N573UA",464,"ORD",191,1739,14,13
"2076",1,15,1421,-4,1529,-16,"WN","N468WN",4125,"RNO",58,444,14,21
"2077",1,15,1450,30,1607,22,"WN","N465WN",752,"SMF",65,479,14,50
"2078",1,15,1510,-5,1843,-2,"US","N620AW",500,"PHX",133,1009,15,10
"2079",1,15,1514,4,1846,6,"WN","N317WN",113,"PHX",133,1009,15,14
"2080",1,15,1524,4,1836,-9,"UA","N76254",1077,"DEN",115,991,15,24
"2081",1,15,1525,-6,1735,-10,"OO","N814SK",4688,"LAX",110,834,15,25
"2082",1,15,1533,-2,1611,-5,"OO","N579SW",5331,"RDM",27,116,15,33
"2083",1,15,1537,2,2104,-6,"AA","N4WSAA",157,"DFW",183,1616,15,37
"2084",1,15,1545,-5,1759,-5,"AS","N791AS",588,"PSP",121,873,15,45
"2085",1,15,1547,20,1720,5,"UA","N806UA",639,"SFO",79,550,15,47
"2086",1,15,1550,0,1756,-9,"AS","N613AS",592,"SNA",113,859,15,50
"2087",1,15,1603,-2,1739,-6,"WN","N708SW",1071,"SJC",83,569,16,3
"2088",1,15,1604,-4,1705,5,"OO","N563SW",5404,"SEA",42,129,16,4
"2089",1,15,1608,19,1916,7,"F9","N204FR",786,"DEN",116,991,16,8
"2090",1,15,1619,-6,1811,-24,"OO","N216AG",3494,"SBA",100,784,16,19
"2091",1,15,1622,-3,1834,3,"OO","N224AG",3462,"ONT",114,838,16,22
"2092",1,15,1624,-6,1806,-6,"AS","N627AS",402,"SJC",88,569,16,24
"2093",1,15,1701,1,1830,-5,"WN","N716SW",693,"OAK",78,543,17,1
"2094",1,15,1725,-5,2002,-13,"DL","N326US",1194,"SLC",82,630,17,25
"2095",1,15,1726,-10,1941,-14,"OO","N693CA",4605,"LAX",111,834,17,26
"2096",1,15,1727,-3,1826,4,"OO","N297SW",5417,"SEA",42,129,17,27
"2097",1,15,1737,-8,1946,-13,"AS","N305AS",562,"LAX",111,834,17,37
"2098",1,15,1745,0,1941,-8,"OO","N218AG",3488,"BUR",108,817,17,45
"2099",1,15,1755,-10,1929,-16,"VX","N530VA",948,"SFO",80,550,17,55
"2100",1,15,1755,-5,2126,-3,"US","N647AW",577,"PHX",128,1009,17,55
"2101",1,15,1801,1,2037,-3,"WN","N369SW",122,"SLC",84,630,18,1
"2102",1,15,1809,9,1953,2,"OO","N495CA",5553,"SFO",81,550,18,9
"2103",1,15,1840,0,2232,-23,"AS","N534AS",863,"OGG",334,2562,18,40
"2104",1,15,1849,-6,2048,-7,"AS","N618AS",620,"LAS",102,763,18,49
"2105",1,15,1900,25,2030,15,"WN","N928WN",719,"OAK",78,543,19,0
"2106",1,15,1900,1,2059,11,"OO","N982SW",5559,"SFO",82,550,19,0
"2107",1,15,1904,-6,2001,-1,"OO","N563SW",5305,"SEA",36,129,19,4
"2108",1,15,1909,-1,2055,-5,"AS","N614AS",379,"SFO",84,550,19,9
"2109",1,15,1927,27,2043,23,"WN","N205WN",747,"SMF",66,479,19,27
"2110",1,15,1943,-2,2207,-3,"OO","N928SW",6250,"LAX",116,834,19,43
"2111",1,15,1946,-4,2240,-10,"AS","N589AS",137,"ANC",217,1542,19,46
"2112",1,15,1949,34,2146,31,"WN","N754SW",386,"LAS",100,763,19,49
"2113",1,15,1952,-3,2130,-9,"AS","N577AS",404,"SJC",85,569,19,52
"2114",1,15,2004,-2,2142,-8,"UA","N73278",1458,"SFO",79,550,20,4
"2115",1,15,2027,-3,2154,-26,"WN","N786SW",764,"SJC",76,569,20,27
"2116",1,15,2032,-13,2240,-22,"AS","N590AS",574,"SAN",116,933,20,32
"2117",1,15,2220,-5,2255,-7,"OO","N297SW",5440,"RDM",26,116,22,20
"2118",1,15,2225,0,2304,0,"OO","N563SW",5353,"EUG",28,106,22,25
"2119",1,16,520,0,839,-12,"US","N541UW",649,"PHX",123,1009,5,20
"2120",1,16,553,-7,1142,-16,"UA","N521UA",235,"IAH",210,1825,5,53
"2121",1,16,555,-5,834,-14,"DL","N698DL",1831,"SLC",80,630,5,55
"2122",1,16,556,-4,914,-11,"F9","N209FR",796,"DEN",121,991,5,56
"2123",1,16,556,-4,921,-14,"WN","N390SW",1927,"PHX",126,1009,5,56
"2124",1,16,559,-1,753,10,"AS","N708AS",406,"SJC",89,569,5,59
"2125",1,16,559,-6,1205,6,"UA","N458UA",646,"ORD",215,1739,5,59
"2126",1,16,603,3,1313,-16,"DL","N3756",2482,"ATL",235,2172,6,3
"2127",1,16,603,23,921,13,"UA","N37290",1569,"DEN",118,991,6,3
"2128",1,16,603,3,749,5,"UA","N39423",1621,"SFO",82,550,6,3
"2129",1,16,613,-7,1153,-12,"AA","N598AA",1650,"DFW",186,1616,6,13
"2130",1,16,633,-2,922,25,"OO","N630SK",4692,"LAX",114,834,6,33
"2131",1,16,634,-6,849,-11,"AS","N581AS",572,"SAN",121,933,6,34
"2132",1,16,636,-4,952,-16,"AS","N530AS",646,"PHX",125,1009,6,36
"2133",1,16,638,-2,844,-3,"OO","N223AG",3456,"BUR",105,817,6,38
"2134",1,16,641,1,1235,0,"WN","N961WN",173,"MDW",217,1751,6,41
"2135",1,16,642,-3,913,9,"AS","N413AS",560,"LAX",111,834,6,42
"2136",1,16,642,7,1003,3,"WN","N280WN",419,"DEN",120,991,6,42
"2137",1,16,647,-3,807,-8,"WN","N409WN",1181,"SMF",63,479,6,47
"2138",1,16,649,-11,913,-4,"AS","N613AS",582,"SNA",114,859,6,49
"2139",1,16,651,-9,829,-11,"VX","N840VA",84,"SFO",81,550,6,51
"2140",1,16,654,-11,909,-14,"OO","N218AG",3460,"ONT",114,838,6,54
"2141",1,16,655,-5,903,-14,"B6","N779JB",1121,"LGB",114,846,6,55
"2142",1,16,657,-3,1257,-13,"AA","N3DAAA",2218,"ORD",215,1739,6,57
"2143",1,16,658,-6,835,-24,"UA","N73283",1217,"SFO",78,550,6,58
"2144",1,16,707,2,1242,18,"DL","N903DA",2090,"MSP",178,1426,7,7
"2145",1,16,709,-1,1527,11,"DL","N717TW",2258,"JFK",291,2454,7,9
"2146",1,16,712,4,1527,14,"UA","N556UA",583,"EWR",291,2434,7,12
"2147",1,16,713,-2,918,0,"AS","N618AS",626,"LAS",106,763,7,13
"2148",1,16,714,-11,910,-15,"AS","N627AS",244,"SFO",80,550,7,14
"2149",1,16,714,14,1133,18,"AS","N560AS",833,"HNL",351,2603,7,14
"2150",1,16,717,-3,1145,10,"AS","N564AS",855,"KOA",363,2607,7,17
"2151",1,16,719,-4,1050,-2,"OO","N959SW",6219,"DEN",127,991,7,19
"2152",1,16,724,9,859,-1,"WN","N243WN",380,"SJC",82,569,7,24
"2153",1,16,759,-1,1032,10,"AS","N796AS",568,"LAX",121,834,7,59
"2154",1,16,759,-1,1553,2,"UA","N461UA",250,"IAD",273,2327,7,59
"2155",1,16,810,5,1343,-7,"AA","N4XSAA",1220,"DFW",194,1616,8,10
"2156",1,16,812,102,1044,89,"WN","N7730A",3156,"SLC",83,630,8,12
"2157",1,16,830,0,1004,-6,"WN","N202WN",153,"OAK",81,543,8,30
"2158",1,16,843,-2,1202,-13,"US","N679AW",685,"PHX",122,1009,8,43
"2159",1,16,854,4,1056,1,"WN","N617SW",663,"LAS",111,763,8,54
"2160",1,16,908,-7,1238,-27,"OO","N224AG",3466,"TUS",136,1119,9,8
"2161",1,16,910,-5,1623,-20,"DL","N394DA",966,"ATL",240,2172,9,10
"2162",1,16,924,-1,1802,27,"AS","N534AS",30,"BOS",312,2537,9,24
"2163",1,16,927,-3,1527,0,"UA","N75435",1142,"ORD",215,1739,9,27
"2164",1,16,939,-6,1232,-18,"AS","N793AS",131,"ANC",218,1542,9,39
"2165",1,16,939,-6,1741,1,"AS","N577AS",764,"DCA",281,2350,9,39
"2166",1,16,943,-7,1716,-19,"AS","N423AS",752,"ATL",251,2172,9,43
"2167",1,16,954,-11,1213,-7,"AS","N625AS",580,"SNA",119,859,9,54
"2168",1,16,954,-9,1145,-6,"OO","N920SW",5243,"SFO",87,550,9,54
"2169",1,16,1004,-6,1615,5,"AS","N614AS",686,"ORD",226,1739,10,4
"2170",1,16,1009,-6,1422,2,"HA","N590HA",25,"HNL",344,2603,10,9
"2171",1,16,1016,1,1600,-4,"AS","N302AS",658,"DFW",201,1616,10,16
"2172",1,16,1018,-9,1239,-16,"OO","N927SW",6518,"LAX",116,834,10,18
"2173",1,16,1019,-1,1138,-7,"WN","N219WN",4459,"SMF",65,479,10,19
"2174",1,16,1032,2,1353,-4,"AS","N309AS",640,"PHX",124,1009,10,32
"2175",1,16,1033,3,1352,2,"WN","N943WN",48,"DEN",124,991,10,33
"2176",1,16,1042,-3,1402,-3,"F9","N216FR",360,"DEN",126,991,10,42
"2177",1,16,1048,-4,1430,6,"OO","N923SW",5576,"DEN",128,991,10,48
"2178",1,16,1050,31,1322,22,"DL","N369NB",2450,"SLC",79,630,10,50
"2179",1,16,1100,5,1235,0,"WN","N637SW",4722,"OAK",81,543,11,0
"2180",1,16,1101,1,1315,2,"AS","N708AS",564,"LAX",113,834,11,1
"2181",1,16,1103,-2,1615,-10,"WN","N460WN",679,"MCI",181,1482,11,3
"2182",1,16,1110,-10,1510,-25,"AS","N506AS",809,"OGG",340,2562,11,10
"2183",1,16,1117,2,1252,-3,"WN","N428WN",1259,"SJC",85,569,11,17
"2184",1,16,1120,-5,1443,-11,"US","N814AW",634,"PHX",126,1009,11,20
"2185",1,16,1124,-6,1340,-5,"AS","N587AS",578,"SAN",123,933,11,24
"2186",1,16,1125,-10,1306,-9,"VX","N530VA",817,"SFO",87,550,11,25
"2187",1,16,1127,1,1314,-1,"OO","N701BR",6274,"SFO",87,550,11,27
"2188",1,16,1129,29,1331,21,"WN","N646SW",891,"LAS",107,763,11,29
"2189",1,16,1146,-5,1402,-8,"OO","N616QX",4698,"LAX",115,834,11,46
"2190",1,16,1153,83,1300,97,"OO","N579SW",5397,"SEA",42,129,11,53
"2191",1,16,1158,-2,1520,-10,"WN","N7812G",671,"PHX",128,1009,11,58
"2192",1,16,1159,16,1239,17,"OO","N297SW",5438,"EUG",25,106,11,59
"2193",1,16,1203,23,1923,41,"DL","N3761R",2363,"DTW",239,1953,12,3
"2194",1,16,1206,10,1242,5,"OO","N563SW",5325,"RDM",26,116,12,6
"2195",1,16,1207,-3,1738,-17,"AA","N4XCAA",1568,"DFW",190,1616,12,7
"2196",1,16,1208,-7,1404,-16,"OO","N223AG",3454,"BUR",104,817,12,8
"2197",1,16,1222,16,1814,9,"UA","N488UA",696,"IAH",211,1825,12,22
"2198",1,16,1247,12,1431,6,"UA","N474UA",353,"SFO",78,550,12,47
"2199",1,16,1254,19,1416,21,"WN","N906WN",467,"SMF",68,479,12,54
"2200",1,16,1255,30,1426,21,"WN","N917WN",3740,"OAK",79,543,12,55
"2201",1,16,1302,7,1505,8,"AS","N597AS",622,"LAS",107,763,13,2
"2202",1,16,1302,2,1629,9,"WN","N211WN",1160,"DEN",130,991,13,2
"2203",1,16,1308,8,1830,12,"DL","N922DX",2164,"MSP",183,1426,13,8
"2204",1,16,1310,-5,1517,-13,"B6","N779JB",1521,"LGB",116,846,13,10
"2205",1,16,1310,-5,1529,-5,"OO","N218AG",3478,"LGB",119,846,13,10
"2206",1,16,1314,1,1455,-7,"OO","N956SW",5580,"SFO",83,550,13,14
"2207",1,16,1316,-9,1931,-4,"AA","N3GCAA",115,"ORD",230,1739,13,16
"2208",1,16,1323,3,2040,-8,"DL","N398DA",970,"ATL",238,2172,13,23
"2209",1,16,1352,32,1626,23,"DL","N3736C",2093,"SLC",81,630,13,52
"2210",1,16,1411,-6,2008,3,"UA","N537UA",464,"ORD",213,1739,14,11
"2211",1,16,1433,13,1553,8,"WN","N939WN",752,"SMF",66,479,14,33
"2212",1,16,1438,77,1532,78,"OO","N579SW",5423,"SEA",39,129,14,38
"2213",1,16,1440,15,1551,6,"WN","N965WN",4125,"RNO",58,444,14,40
"2214",1,16,1502,13,1822,13,"F9","N205FR",792,"DEN",124,991,15,2
